FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2,T FL,T FR,T BL,T BR
-0.8223702995565536,0.0,-1.9881142304578505,0.0,-2.735098559491818,0.0,-1.3534862313403493,0.0,-2.392884534181878,0.0,-0.8132577532413321,0.0,-1.4720207708498987,0.0,-2.3683883428013734,0.0,-0.7588646957331804,0.0,-0.8223702994985076,0.0,-1.9881142303878168,0.0,-2.735098559459924,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-0.8664130052890977,0.0,-2.0421480972713693,0.0,-2.7544034272725444,0.0,-1.3534862313211087,0.0,-2.3928845340960296,0.0,-0.8132577532805647,0.0,-1.4720207708472746,0.0,-2.368388342789981,0.0,-0.7588646957368392,0.0,-0.8664130052288335,0.0,-2.0421480972024812,0.0,-2.754403427247725,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-0.9122985583852214,0.0,-2.0950324649711587,0.0,-2.7688597221879143,0.0,-1.353486231315021,0.0,-2.39288453406887,0.0,-0.8132577532929766,0.0,-1.472020770846533,0.0,-2.368388342786763,0.0,-0.7588646957378726,0.0,-0.9122985583227501,0.0,-2.095032464903803,0.0,-2.768859722169546,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-0.9599891286063258,0.0,-2.146500427481421,0.0,-2.7789035127939243,0.0,-1.353486231313095,0.0,-2.392884534060278,0.0,-0.8132577532969036,0.0,-1.4720207708463233,0.0,-2.3683883427858534,0.0,-0.7588646957381648,0.0,-0.9599891285416926,0.0,-2.146500427415947,0.0,-2.7789035127814152,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.0094226417646075,0.0,-2.196307357638089,0.0,-2.784951532985503,0.0,-1.3534862313124858,0.0,-2.392884534057559,0.0,-0.8132577532981458,0.0,-1.4720207708462643,0.0,-2.3683883427855967,0.0,-0.7588646957382474,0.0,-1.0094226416978884,0.0,-2.1963073575748204,0.0,-2.78495153297828,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.0605156016525705,0.0,-2.244225257492414,0.0,-2.7874073371048906,0.0,-1.353486231312293,0.0,-2.3928845340566993,0.0,-0.8132577532985392,0.0,-1.4720207708462474,0.0,-2.3683883427855243,0.0,-0.7588646957382705,0.0,-1.0605156015838686,0.0,-2.2442252574316535,0.0,-2.7874073371023975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.1131660920138153,0.0,-2.2900386469267473,0.0,-2.7866682206977473,0.0,-1.3534862313122318,0.0,-2.392884534056427,0.0,-0.8132577532986636,0.0,-1.472020770846243,0.0,-2.3683883427855035,0.0,-0.7588646957382776,0.0,-1.113166091943258,0.0,-2.2900386468687812,0.0,-2.7866682206994318,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.167256489282936,0.0,-2.3335421090702746,0.0,-2.783131837900528,0.0,-1.3534862313122127,0.0,-2.392884534056341,0.0,-0.8132577532987026,0.0,-1.472020770846242,0.0,-2.3683883427854977,0.0,-0.758864695738279,0.0,-1.1672564892106694,0.0,-2.3335421090153767,0.0,-2.7831318379058354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.1673991551064056,0.0,-2.3336837320469686,0.0,-2.894909546856005,0.0,-1.3534862313122065,0.0,-2.392884534056314,0.0,-0.8132577532987151,0.0,-1.472020770846242,0.0,-2.368388342785496,0.0,-0.7588646957382794,0.0,-1.1673991550299188,0.0,-2.3336837319878962,0.0,-2.8949095468729764,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1386210467233315,0.0,-2.2848254049752437,0.0,3.0756326799865166,0.0,-1.3534862313122047,0.0,-2.3928845340563054,0.0,-0.8132577532987191,0.0,-1.472020770846242,0.0,-2.3683883427854955,0.0,-0.7588646957382794,0.0,-1.1386210466460116,0.0,-2.2848254049079983,0.0,3.075632679947529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1250101358331772,0.0,-2.2184885906586693,0.0,2.614631126676281,0.0,-1.3534862313122038,0.0,-2.3928845340563023,0.0,-0.8132577532987204,0.0,-1.472020770846242,0.0,-2.3683883427854955,0.0,-0.7588646957382794,0.0,-1.1250101357604825,0.0,-2.2184885905932448,0.0,2.6146311266463353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1251685772662583,0.0,-2.2166002148077086,0.0,2.2410415650384383,0.0,-1.3534862313122038,0.0,-2.392884534056302,0.0,-0.8132577532987204,0.0,-1.472020770846242,0.0,-2.3683883427854955,0.0,-0.7588646957382794,0.0,-1.1251685771931381,0.0,-2.216600214748699,0.0,2.241041565023165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.1417480617054334,0.0,-2.0652060852337946,0.0,2.2578522212850984,0.0,-1.3534862313122038,0.0,-2.3928845340563014,0.0,-0.8132577532987209,0.0,-1.472020770846242,0.0,-2.3683883427854955,0.0,-0.7588646957382794,0.0,-1.1417480616421467,0.0,-2.065206085169319,0.0,2.2578522212567638,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.1559622907806095,0.0,-1.9076014612231749,0.0,2.408266091947846,0.0,-1.3534862313122038,0.0,-2.3928845340563014,0.0,-0.8132577532987209,0.0,-1.472020770846242,0.0,-2.3683883427854955,0.0,-0.7588646957382794,0.0,-1.155962290726285,0.0,-1.9076014611529692,0.0,2.408266091922365,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
-1.1584804136527214,0.0,-1.7633629951419985,0.0,2.6653234093234124,0.0,-1.3534862313122038,0.0,-2.3928845340563014,0.0,-0.8132577532987209,0.0,-1.472020770846242,0.0,-2.3683883427854955,0.0,-0.7588646957382794,0.0,-1.1584804136044422,0.0,-1.7633629950648548,0.0,2.665323409313096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
